urlkey,timestamp,original,mimetype,statuscode,digest,mp3_version,album,artist,composer,genre,releaseDate,file_size,audio_encoding,file_format,file_extension,duration,format_settings,bit_rate_mode,bit_rate,channel_s,sampling_rate,bit_depth,writing_library,sha256,sha512
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=8d56221e2b994a23997ec0ffbee088b4&s=sg3vcd555vbpukmc0rzikzy5,20100522040306,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=8d56221e2b994a23997ec0ffbee088b4&s=sg3vcd555vbpukmc0rzikzy5,audio/x-wav,200,FUMGOOHY27AIGDMCNAC2HSW4FSZAKVIX,-,-,-,-,-,-,82108,PCM,Wave,wav,5129,Little / Signed,CBR,128000,1,8000,16,-,1d4cc4b91e509397d7516397b3bc0bacb4bfca21dc9b2ec2f27879efd9873fc6,d524cc9503808b41673b8d675dc8f48ddbd4bd4a22e01fd68a41a14ba35612c0675dcead91eb6ca651f589166868db3c1c9b04ce01a2502b7ffccd514e750025
lcweb2.loc.gov/afc/afccc/audio/a385/a3855b2.wav,20141112211650,http://lcweb2.loc.gov/afc/afccc/audio/a385/a3855b2.wav,audio/x-wav,200,AIOGYIZ75YXEMRMGRNVBWS3MCTPBUN44,-,-,-,-,-,-,6735350,PCM,Wave,wav,152724,Little / Signed,CBR,352800,1,22050,16,-,1d1ca09d1f7c7ff69ee6c4be558ca0b69c726e748af2900c8f18dae771a0d373,e4d45565294fb6f703e8e03bf0fab7fb55dbc8dd697d8d5e69f6093add78c19bb5f8732f8749f7720b8ad16f3ce426ec1e421b805fbce5b4720d80aa4b813ae2
pds.jpl.nasa.gov/planets/sounds/venus/mead.ra,20161221134042,https://pds.jpl.nasa.gov/planets/sounds/venus/mead.ra,audio/x-realaudio,200,IL6PLRYLH476ZVTOQD7IGR7SUUB2JE7C,-,-,-,-,-,-,88539,ACELP,RealMedia,ra,41917,-,-,16497,1,16000,16,-,82d683c4144602228db098bdcd5e91a31d78607f377961bcbb17667ba62aa2c2,c32257a4e21cb57fc84216f95dbfe40b70068a7f890187cce411f52e93de5430f4a0822f1f50c4f31239e8ee08a3bb14609e16ab311765a9fa7e3082b9a9a44a
shoalwaterbay.nsopw.gov/botdetectcaptcha.ashx?get=sound&c=c_contactus_ctl00_contentplaceholder1_captchacontrol&t=d4b3b420849a4b989e7138be65ee10c1,20160506195234,http://shoalwaterbay.nsopw.gov/BotDetectCaptcha.ashx?get=sound&c=c_contactus_ctl00_contentplaceholder1_captchacontrol&t=d4b3b420849a4b989e7138be65ee10c1,audio/x-wav,200,7R4BO2FWK3755RKOHODUDGPESHCPCBKI,-,-,-,-,-,-,84524,PCM,Wave,wav,5280,Little / Signed,CBR,128000,1,8000,16,-,c15117969fa2b58cc81e469773e0d2e2a7b9631773f66071769f9c89978f4af6,32c1dd8cd90bc0c8f139bfe2068b4644f0506590de5a52e089624f02cc309c8f07cbc3d382cf74f49e5aeddcb744b97ef4949d31712e4ca37ca05bcf0cd673ff
tam.ca.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=9442ad37663642d69829835bcbfc432a&s=s2b2pt2zmglb3s45bnkousb1,20090802091647,http://www.tam.ca.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=9442ad37663642d69829835bcbfc432a&s=s2b2pt2zmglb3s45bnkousb1,audio/x-wav,200,44AUGYRFW3BQU4UAVM6SS6CGVZNYKUMS,-,-,-,-,-,-,83086,PCM,Wave,wav,5190,Little / Signed,CBR,128000,1,8000,16,-,073a9ea718b8a4622790bbd3a6bf0109066bd6d51af1f47b1b93d24f06410415,b8cf4e183dcfb5ae5d5d3fc19bbaf95f1da3e44fc7316531dbbb884258d06909d2181a8d387054e80138747b273bd1f466adf17f12c452542e099d75b4800286
tam.ca.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=a823ea7dea854ac280fc78a27577ee95&s=lmrhgl55nbjqem55o50devns,20100101203959,http://www.tam.ca.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=a823ea7dea854ac280fc78a27577ee95&s=lmrhgl55nbjqem55o50devns,audio/x-wav,200,KGN7ITSHAWBL2FYGVS6QABD5L6PZ6DKI,-,-,-,-,-,-,77188,PCM,Wave,wav,4821,Little / Signed,CBR,128000,1,8000,16,-,8b81e5042dcb66650a6039b5f7364e37610549e4dd5fe1fbf3db930ef0694792,8d469d121d72277f4ae5e6fae92b8daf699f6f4a609d6bb5abd8ff875a8b326589eaa22e4970f8c0bfd3a1b8b0b8279af1996a53f9d4fd5ab50c5d0ffa4abe70
audioarchives.oc.usda.gov/audio/newsline/wma/newsline_bd5c70f684c2407184a859c465b272e1.wma,20090613174335,http://audioarchives.oc.usda.gov/audio/newsline/wma/newsline_bd5c70f684c2407184a859c465b272e1.wma,audio/x-ms-wma,200,MPNKZHWNXJRSXI7NZCGQH65P77FNUVWV,-,-,-,-,-,-,908787,WMA,Windows Media,wma,56373,-,-,128040,2,44100,16,-,39ec198ac1d35fdecb7bdf175475a461779aa3a6b0a8752c848b53baad6e3238,2eb4a099e65581ead5c3898ceb11969c95f42a1d88c751b6c9ee4c53d02970a1561acebc97ce3842f1222d04d9fbeabe7f549f7f89bfdaefede5ccd4f773d67f
dol.gov/dol/media/audio/20130823-osha.mp3,20170715220517,https://www.dol.gov/dol/media/audio/20130823-osha.mp3,audio/mpeg,200,CAQY57V3XBWV3R2MTF5OVIUAYMUSIMYZ,MPEG 3 Layer III Version 1,-,-,-,Blues,2013,23903117,MPEG Audio,MPEG Audio,mp3,1493563,Joint stereo / MS Stereo,CBR,128000,2,44100,-,-,20254cf08030535b9f7fe83c11db6f4c08f6b24e0289cde9cc73c23f0e812de0,54cb68fa933413dba816ad44b2c3db3bba09a1f0e9082c476054518a44ab86c6d3d68e4530e84a43416ebf284f7699a9391134396503942977083c5cf46dcdac
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=23bebfe3843e474d8773243e0e7f8d8d&s=x4kgrj554wtznfb30zpfav45,20100312145513,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=23bebfe3843e474d8773243e0e7f8d8d&s=x4kgrj554wtznfb30zpfav45,audio/x-wav,200,WMN4UDIFD6RGVWMWNPWG7V2B6YSMIRCI,-,-,-,-,-,-,78008,PCM,Wave,wav,4872,Little / Signed,CBR,128000,1,8000,16,-,551aca4d0b06c1c6bd9ce10985d34fc860eaf0446d45974b59d77462876e1b75,feaaa6d0559c8b6ccacac9c1e630cc79dcfed57987589c9796bba85fede6904c9d5fa7607d21a0d5131f0a827c03204c3406d6f3920def28e30f4eb0f010cf7b
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=71e2baa4846b4709970af2769128a9aa&s=0yf53l55wrdjz445asx0vvmu,20100725210705,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=71e2baa4846b4709970af2769128a9aa&s=0yf53l55wrdjz445asx0vvmu,audio/x-wav,200,JTGSNJFLDXLGJEQASOAB2QFLVL2LMLXV,-,-,-,-,-,-,82914,PCM,Wave,wav,5179,Little / Signed,CBR,128000,1,8000,16,-,1cc894870139370c8cd12410d0408c037eb02e89a141dbba17b5da1ca74d0037,0fad1bcd51e127b77fbde7553edd55b57c2a0a06c66f1d6ba9080a4a21c525adf7e7f9ab0a7ef682d9e85e021bb825683d8255450a0acdb2901574ed6483c6b1
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=8f9c36e7608441d8a741d58fe8e3fb65&s=g0u42y554sa0sumpagg1hmzc,20100515213208,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=8f9c36e7608441d8a741d58fe8e3fb65&s=g0u42y554sa0sumpagg1hmzc,audio/x-wav,200,C6HLDF47VF5PMMYR55VVXFWOZFV4AAN2,-,-,-,-,-,-,87580,PCM,Wave,wav,5471,Little / Signed,CBR,128000,1,8000,16,-,919477320f6c04a13efecd24a7864005ff1d1ed20c7871f8f9440eddb2cac917,695aeff7e67332699f236e2beb314e47d6b9de44180ebbd2902fe9b87e6daa87178242fe4740def4405027ad33e52358f2afdc761c632dde9a0c4dfae1f4af39
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=948f6b12ed104e9f80c5ad38ed200305&s=1rmz1b45mlfegl451bzbzr45,20100717162151,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=948f6b12ed104e9f80c5ad38ed200305&s=1rmz1b45mlfegl451bzbzr45,audio/x-wav,200,FDQNLBGL5ANJKJCDDQQN2LNMHWVPQRDO,-,-,-,-,-,-,74730,PCM,Wave,wav,4667,Little / Signed,CBR,128000,1,8000,16,-,8a6286749d3d7ebd0bd35e1a77deb6ce6aa632f12c5dd32927ead38d8b0274e9,9742a0851c0812eb639a7b98bd15b95ecefcc51c85d2bda185cda9af3c180b14fc88378bad35751d35faca4f99bcbd99d8f8dc3fb052e0c2ca829e30051c2a1a
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=aeac513858864b99b1d21cf3c84c6736&s=1rmz1b45mlfegl451bzbzr45,20100717010045,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=aeac513858864b99b1d21cf3c84c6736&s=1rmz1b45mlfegl451bzbzr45,audio/x-wav,200,FF7VOUYAQBT7KN2MXK6BPHZTCDKXDL2A,-,-,-,-,-,-,82572,PCM,Wave,wav,5158,Little / Signed,CBR,128000,1,8000,16,-,d04b1dcc6d4c03b55b62767295ba5cdf33c283cac6c78ad22ed64ea29fcde5c0,2d75df34ca1df9bfbeb13f04125666a5bded848bfc002eddc638e91affcddd4f39ecd6c8b24892ece7bb51f44e302cdfe3e6b53795395cf759a51ecfb912dd15
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=e67acbf8819e4588b26f7b40ecdbd972&s=tnglds453ttnd355t4ckdg55,20090926055756,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=e67acbf8819e4588b26f7b40ecdbd972&s=tnglds453ttnd355t4ckdg55,audio/x-wav,200,DO7HAXROXLSJBYBITQ34NSDFHZ3LJ6XK,-,-,-,-,-,-,88994,PCM,Wave,wav,5559,Little / Signed,CBR,128000,1,8000,16,-,c695d97ed1d2b77008ddf25058992661ade604767b52c61dd360e0cdfa647db7,cb9ca06365f5cd37725af849d2f8ed632acc7eeba26c0f02fbd071a9e474a49c9e8cf279fed96b0028c289de39f95d3943a7dff6a3f2d52c1ae9f42584f248cf
mdaqmd.ca.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=37ca492c548f45b7a22d7d48c123fb2a&s=g0rusxna4rxbcl55ekqtv455,20100514034343,http://www.mdaqmd.ca.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=37ca492c548f45b7a22d7d48c123fb2a&s=g0rusxna4rxbcl55ekqtv455,audio/x-wav,200,NL6NQ62DSL4NBNP2TDRXLTTTPUFQCBXY,-,-,-,-,-,-,80702,PCM,Wave,wav,5041,Little / Signed,CBR,128000,1,8000,16,-,24aabbc7bed969f7d9edede89ce760eed8758c14190e1a6332417629478fdf06,bbcb0769e495d09eadb46a754ea0b58962404801084a805268655623ba0727ecc79341427fc6d8651aa029ac84a39a1ff9db4ab4b823d021add0baf536921f04
tam.ca.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=b4cb3e009af344f7806dd156d881d383&s=0sjr4ai45shu3l3xpi3yrd45,20100716135143,http://www.tam.ca.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=b4cb3e009af344f7806dd156d881d383&s=0sjr4ai45shu3l3xpi3yrd45,audio/x-wav,200,AG4TOSEYLXPTLINT5WPSJJR54HCR2C5P,-,-,-,-,-,-,74814,PCM,Wave,wav,4673,Little / Signed,CBR,128000,1,8000,16,-,db66cff6b473c5c9d30b26cdabd607d4ccf83108c05eac3a337db1815edb019d,0a854bc580e77f532898f9a6269fd790f36195b5d942e4b4fdeb4cba559b6df83b56d45bbcaa1474a456a5eff439fe8d98d35d6ff45e8a5d98bdff4661393fef
tam.ca.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=f6b41c76c8ea459ab2a04cb1f1e8b6b6&s=f2bgpnfhfe3t3b55wwuyupbg,20091030160347,http://www.tam.ca.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=f6b41c76c8ea459ab2a04cb1f1e8b6b6&s=f2bgpnfhfe3t3b55wwuyupbg,audio/x-wav,200,PVAWZRLSSGQY72R4LBLRJQHEDQAHVMLO,-,-,-,-,-,-,81598,PCM,Wave,wav,5097,Little / Signed,CBR,128000,1,8000,16,-,63571e3f57bbca1583ec9801aaf1099e2a5164b5ea339fec0a9034cfcdbca3fb,8ebe043473b56c66b1f61ef5878787ed0803174d717767c08c9bdfb2e7b8a027293b6418d4d80fa73717be78d458696e3533ecccbea46741d3af7a5d025a0973
brown.senate.gov/imo/media/audio/brownoh_121411-005.mp3,20120106111810,http://brown.senate.gov/imo/media/audio/brownOH_121411-005.mp3,audio/mpeg,200,V7QQDYRHFA5SRHCAE4AFAKG2Y6PUXHOQ,MPEG 3 Layer III Version 1,-,-,-,-,-,679710,MPEG Audio,MPEG Audio,mp3,42481,-,CBR,128000,1,44100,-,-,0d67314d9945f8ff020a3b0b0b8243e30a2768e258301737c28edd447d90eb2a,244530b81f521fcbe4ccbcb43ab56614412addf8b2016bd3e0997219404f141ccd270b01281e70cae196d3244a8a019faeb791ce002e119d1fff926eb91ece54
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=6c5e710e868b46b89428f2036e8d85e1&s=hpf3roql3s4z5055jymcxc45,20100326121949,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=6c5e710e868b46b89428f2036e8d85e1&s=hpf3roql3s4z5055jymcxc45,audio/x-wav,200,RQBUV4F2I2L3FVMGL22RFSWG46J73HN3,-,-,-,-,-,-,81712,PCM,Wave,wav,5104,Little / Signed,CBR,128000,1,8000,16,-,7aa9e34f92210aeb925b05ce476117bd28f2ae7e9ddeda271365b929f7040435,634f3db837703bfd1a419075823358fb48218e9bf809e3c9286c228c1a2a9d3cc08b15a1319f5663c11e10b3ba6caf0c36eeb712b70b383a68e1e363879c47ce
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=e250aeb2cedb42d28dc31baef6440e72&s=lfacbn45jp5zz555obz3u145,20101010131211,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=e250aeb2cedb42d28dc31baef6440e72&s=lfacbn45jp5zz555obz3u145,audio/x-wav,200,PDYSAPWXAYFH57DO5KXFW7VXZJWFCB2R,-,-,-,-,-,-,82122,PCM,Wave,wav,5129,Little / Signed,CBR,128000,1,8000,16,-,95d4354e0111febea1c53beb07d195129ff4e24833d72ce73a1761334982005b,9afcaff85d4ab9f04cf401f27bfbb5857b73563b0a17262d9d872054b7a20d5f3f7684ec38fe6af16d1d1494fc846a46b91174c3ed35cb219d439b018e52c886
legtalk.mt.gov/ramgen/archives/minutes/2007/house/tah/070221tah.rm,20100719093450,http://legtalk.mt.gov/ramgen/Archives/Minutes/2007/House/TAH/070221TAH.rm,audio/x-pn-realaudio,200,BS7NJ247EAU6XOE5A5NWMSJKX473GLKP,-,-,-,-,-,-,87,-,-,rm,-,-,-,-,-,-,-,-,06ce3acf8abf16801af599069ac4807f10b88934ccac69e4f5d09428b3d4369c,d4859e0169ce40dce4a2538d70497a342e62b145184fccbcdc202ee8ff21c3d1b27a4b3032ce40fc8acd15b8cc42509dd8d469f9316dcdd02188e5033dd77df0
mass.gov/dph/cdc/masshepc/video-radio/track01.mp3,20060705161553,http://www.mass.gov/dph/cdc/masshepc/video-radio/track01.mp3,audio/mpeg,200,HMZUJEVROHKBAT2WERV3HZGDVC7ZSBE5,MPEG 3 Layer III Version 1,-,-,-,-,-,856996,MPEG Audio,MPEG Audio,mp3,61204,Joint stereo / MS Stereo,CBR,112000,2,44100,-,"LAME3.87 (beta 1, Oc",58d792f521327854fb2a4aee2aa10c567a2ac4926d2cd5a351f8416f4b94d8f2,ccbd30e36245f1b605e07d94462c3eb9aaf6991c5b39b44ff484908f2c2a469a6f2f8c9468dd2a8dac1d20faeec90ad6a063a0f7540f016b68593643e2b8ac58
mdaqmd.ca.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=239ce7762f134e6eac2c5761b3e26a0c&s=vz4nxv45t13rgzngohkfga2b,20100422130923,http://www.mdaqmd.ca.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=239ce7762f134e6eac2c5761b3e26a0c&s=vz4nxv45t13rgzngohkfga2b,audio/x-wav,200,NH4SFSE7O4LZS6ZPPOT3WU5Z6NYQP4XP,-,-,-,-,-,-,80460,PCM,Wave,wav,5026,Little / Signed,CBR,128000,1,8000,16,-,4a2cb064d6b941f12dcf086c550d4d398a29f8777393910304eb73a9f07b7c42,c781c8853d27b6eaa0ac391e22f3ca39a0b61445428ada31f2ef938e4568f2a1124a5aae5fb2f40433b5b075a27a7e5db81e3cb2523c452800a31e7a8e0bc5cf
nco.ncep.noaa.gov/pmb/codes/nwprod/global_shared.v13.0.7/sorc/supvit.fd/date_checks.mod,20170702202425,http://www.nco.ncep.noaa.gov/pmb/codes/nwprod/global_shared.v13.0.7/sorc/supvit.fd/date_checks.mod,audio/x-mod,200,JN43SENAEMMMJ2KMRPREOYRFYVNZHMOG,-,-,-,-,-,-,756,-,-,mod,-,-,-,-,-,-,-,-,a620fa5910d0da4dd22f7e6394fb232c3b12c30669675a46e4cc8ea4345dacb4,65049ac85eb24cffb069aa0c6527384947663c5fa52ab2b657a4c4a01e63681ffcd8cd30eb5d2b5bd7f1cea894174f7d56d7b7fc9e420f7db2d0c672d6348721
ok.gov/temp/captcha/audio/2854mda11jsgpv0777h5b64052.wav?1246896391,20090706160636,http://www.ok.gov/temp/captcha/audio/2854mda11jsgpv0777h5b64052.wav?1246896391,audio/x-wav,200,SK2WKALWUJZXUJPOPY6FCLWCLFEGCLCV,-,-,-,-,-,-,122140,PCM,Wave,wav,7631,Little / Signed,CBR,128000,1,8000,16,-,1fec777f8376c00aaf0785c18f39e1deb49cee2cd30d26e151afe210a2dead29,9711d9d8b7aace589ae7b2482d8f6901a5ce7eda864dc6452305416b909071f75080bcfc1fd4d88e905ad699b014f88bba39c1dba0745eb6954d701511dd99bb
tam.ca.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=ed0088a6c5244de18468183460b52c7f&s=kmtsf1jvammhbc551lzgfwb1,20090807140001,http://www.tam.ca.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=ed0088a6c5244de18468183460b52c7f&s=kmtsf1jvammhbc551lzgfwb1,audio/x-wav,200,H46ACMOCIWFII667UHLAEOQW5UUZLXM2,-,-,-,-,-,-,81618,PCM,Wave,wav,5098,Little / Signed,CBR,128000,1,8000,16,-,39e985ef1607aa897e20d3dd5ade771970709e911f09c155ab54c2bcdf278b76,789b8ea02b3dc591e73114c7c26f302277276d6f6866b7b97cde4b5fe2d58618a2c7f56125e0639ede1434a410108767bfa02230e1cd3ba7814933960835d908
taurus.hq.nasa.gov/ramgen/keep/feb28/donnelly.rm,20090402031237,http://taurus.hq.nasa.gov/ramgen/keep/feb28/Donnelly.rm,audio/x-pn-realaudio,200,UEIN637OG2FX5CESC4DCNOFJM4JDBC5J,-,-,-,-,-,-,154,-,-,rm,-,-,-,-,-,-,-,-,a15ddbfb2ebdf048ab1366961f616e601f5f047cf83a03ac08a4e78ce4eee057,b2d4502e8554c443884df27e5b855d2453174bf37b68994c1023a14aab3960b6dfdcd65ff0c67212833f7e437555a60c6fa69917b0e79e11025b0379a5df005b
wdtb.noaa.gov/courses/awoc/iccore4/precursor-radarsampling/presentation_content/5adc1ef50db2758be8932ad0a9b040_22050_48.mp3,20170219134914,http://wdtb.noaa.gov/courses/awoc/ICCore4/precursor-radarSampling/presentation_content/5adc1ef50db2758be8932ad0a9b040_22050_48.mp3,audio/mpeg,200,QZ7WW3PU7XM3ZABY6ZPZPSUEXVNNSK3D,MPEG 3 Layer III Version 2,-,-,-,-,-,222563,MPEG Audio,MPEG Audio,mp3,37093,-,CBR,48000,1,22050,-,-,04d463b92336845fa730d9a5f0dac9e0c220584fb64f3bdd11f9bbb709dc4be9,4eb793a153929ec55358fa71c9bc38bb81e96c5aa30568835ef51278a7d61d87e4b0b07b8b9f87a590a6a6ab02145824ecd471a55b9d1d2b18bbe0c46eb48225
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=3ce0e0eec10645869d9b0576a616a81a&s=r1rg1j45iyykql211glmuuiz,20090815031230,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=3ce0e0eec10645869d9b0576a616a81a&s=r1rg1j45iyykql211glmuuiz,audio/x-wav,200,GCN7Z47EP7WGQIRURHD5QPIVA363FWLG,-,-,-,-,-,-,81476,PCM,Wave,wav,5089,Little / Signed,CBR,128000,1,8000,16,-,488ab42b804438d25c3e2ed160a9c46cd424cf44e5a2f2a836d41d50014b97c3,dcd611ba73a3fc9ee17ea2fb05fa8dc39e219bcbf7b505128cea874ee2ede184b5951065f088a0af95a04fbe5f595161b130138251fbb2cbdc59d9ef2ae06a3e
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=a013c47cfdfd46bca9f5f2e00bdfb4c7&s=2k2d2cbv5f1s1q45a1xkeebx,20091101191754,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=a013c47cfdfd46bca9f5f2e00bdfb4c7&s=2k2d2cbv5f1s1q45a1xkeebx,audio/x-wav,200,WXVIPMXD6XK5TBWTL5A4FHFILRFITLDV,-,-,-,-,-,-,79922,PCM,Wave,wav,4992,Little / Signed,CBR,128000,1,8000,16,-,ff9bf63c614c7e32a63185c1cf8694a09830fa67eccaa981d79336335368b40b,9764c923fd3d1ecbcf37ad62e43509958c6c7f9834f5ba6a796c4ecfbebc54b777d3244b65702f78d8da8dbd6af723131826f95e792d3268dfb2400dc87410a6
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=b667317d25964674b304d91df89fb898&s=dkte1emupvpgqpjeauagc03i,20090830210618,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=b667317d25964674b304d91df89fb898&s=dkte1emupvpgqpjeauagc03i,audio/x-wav,200,GXMGGVET4RTY7XJDGISR3LBKQD4AT7UY,-,-,-,-,-,-,78640,PCM,Wave,wav,4912,Little / Signed,CBR,128000,1,8000,16,-,4fd5ca800fb9a25a8d67962c8fbcdfaa717a919351beb4e7c142ce77f157e0a8,b381174ca3f156460f7307810df48acd6e757fe332289264bd9da3808220c557aa4fa8980f9a35729b7a52c7b5b2220ff728507a6e1017154eb5fb732ccfa2c5
memory.loc.gov/master/afc/afc2001015/sr/sr015a01.wav,20141007182218,http://memory.loc.gov/master/afc/afc2001015/sr/sr015a01.wav,audio/x-wav,200,E6QL4HKHD4QHDQNFXDMAD4YJRXPRPQRH,-,-,-,-,-,-,20349294,PCM,Wave,wav,230713,Little / Signed,CBR,705600,1,44100,16,-,bfb8baf21bb1f4ea04b95f6dfa2f75142c7886f23ed11797579264b1d7e855c0,721b03f4cff99654eaa8991228eb5047d6d85fce36c9b073ee01a4d8f7df27d020a6b06c9c870a51e01e7d2ef0f6dca57ad37511554c6dbc2923f073973db091
quest.arc.nasa.gov/courses/telerobotics/590/audio/lecture8b.ram,19970723232048,http://quest.arc.nasa.gov:80/courses/telerobotics/590/audio/lecture8b.ram,audio/x-pn-realaudio,200,VBIZ3XLVHLU3NSMA3C4QLNQRHK6WRLYZ,-,-,-,-,-,-,43,-,-,ram,-,-,-,-,-,-,-,-,a40d12bcf2902e4d8d452eeb6e9c8f3dc0e56e0615199badcaa4c40fe87d78e0,9ade590b701a5281070cb894590e5127d5db029bd5e6c2d89e66f1c394e43b32aa029acf2b415c28b37ac5cc7a3e1833225d35a1580e34d3dad52f4b61d45629
seawifs.gsfc.nasa.gov/ocean_planet/sounds/sonar.au,20000817202157,http://seawifs.gsfc.nasa.gov:80/OCEAN_PLANET/SOUNDS/sonar.au,audio/basic,200,OJCL24TGMO5DRYW547JA4SXEROLRSEYY,-,-,-,-,-,-,115009,ADPCM,AU,au,14372,-,CBR,64000,1,8000,-,-,73e8e7092461a20a4fc404736ed2a6ce4ba9c4764a2a6c57d58a37250a30bbcd,da27fe4df9dfe3d4cacc2f02d3ab01207574f27460ac9cd0ea25abd5fcb878fdd4df7acc55c34934c9263a60ed2a086abf9e8278dcab8d71eaf45f2ad74f7a8f
srh.weather.gov/images/rtimages/tsa/media/crs/mp3/okcclrbvo.mp3,20160525032140,http://www.srh.weather.gov/images/rtimages/tsa/media/crs/mp3/OKCCLRBVO.mp3,audio/mpeg,200,FHDWN5QAIWRZVS5RCQX3O6QLA7WGRYSF,MPEG 3 Layer III Version 2,-,-,-,-,-,85264,MPEG Audio,MPEG Audio,mp3,42632,-,CBR,16000,1,22050,-,-,755e6bdefaa2193bb7f8910ac4d6502890318331826756980bb494a712573f9f,1696df8555398c12ece18348ee2177f251ee43a4d2dbcdcb60c657ad5673289ee1f1463c6b3d36930b8d364873f7847f6b860a0c47d93741f3e0518fc461333b
tam.ca.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=440e72a6c932473d81908bc0b4899d21&s=yynq3k45iv2dvtznibsbfpey,20100129125949,http://www.tam.ca.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=440e72a6c932473d81908bc0b4899d21&s=yynq3k45iv2dvtznibsbfpey,audio/x-wav,200,RWDQPQX3ZXOWLN35PDMEPGVJ2CM5V5L4,-,-,-,-,-,-,83080,PCM,Wave,wav,5189,Little / Signed,CBR,128000,1,8000,16,-,cb42212edfd942461a76572183790a8dcd5a90d14643b12194dc9370c91b1abd,5c2b67c7300ce7feece54f1465c2d6c2a5060efad4652767bae8e00846e2823d08ace9c7fc7496928f6a1a5e3854cde0e41e11a0ffc08f6c1521661e7e6c5a63
ca3.uscourts.gov/oralargument/audio/07-1353martinvpublicservice.wma,20160208214435,http://www2.ca3.uscourts.gov/oralargument/audio/07-1353MartinvPublicService.wma,audio/x-ms-wma,200,NLF5GJQ7CF6CNFZIMW3SA3USQDOCRESZ,-,-,-,-,-,-,51597441,WMA,Windows Media,wma,2567333,-,CBR,160016,2,44100,16,-,caf339268914c373543bf0d6dd980cdd06377878506e74bff4debf0089e48486,f86d81cdf9d0d73add3f2cb2fb349d4cdf1a2323ee9bf252fe7cbfff696d87ed2ba199b93acd6e555a8933c122be948f2d954b2f5d00e21dc3419159c2fc6fe8
